ID,ORG_ID,NAME,SHORT_NAME,TYPE,REGION_CODE,REGION_NAME,REGION_PREFIX,DISTRICT_CODE,DISTRICT_NAME,DISTRICT_PREFIX,ADDRESS,WEBSITE,EMAIL,PHONE_NUMBER,BUSINESS_CODE,AVATAR,AVATAR_CDN_FILE_ID,MAP_IMAGE,MAP_IMAGE_CDN_FILE_ID,STORE_IMAGE,STORE_IMAGE_CDN_FILE_ID,MAP_URL,CBM_URL,CBM_SHARE_API,ADL_API,IS_ACTIVE,REPRESENTATIVE_CID,REPRESENTATIVE_NAME,REPRESENTATIVE_PHONE_NUMBER,CDN_OWNER_ID,PUBLISHED_AT,LAST_UPDATED_AT,IS_DELETED,CREATED_AT,UPDATED_AT
477e8449-8f6d-477f-83b4-ea3ef65659e4,958f55be-2787-4b4a-94fd-f9b3571f1604,ADS01- VLXD H?i Phòng,VLXD H?i Phòng,STORE,31,H?i Phòng,Thành ph?,304,Ngô Quy?n,Qu?n,123 Ngô quy?n,,,1235747470,VLXD HP-1,https://static.cvgbuilding.com/store/6e527440-88a4-41d4-bf57-cda3447c0e79/ae4b49ad-c206-4aae-89ae-655e5d09081d.jpg,ae4b49ad-c206-4aae-89ae-655e5d09081d,https://static.cvgbuilding.com/store/063a08ab-c05b-4d07-a838-1244d3dab0c3/8380d9ce-a2bd-417c-86e0-ae57b96755cd.jpg,8380d9ce-a2bd-417c-86e0-ae57b96755cd,,,,,,,YES,2ebe3678-f0ee-46bb-8f63-62ff630bb0a1,Thunt,0349210893,294d7964-dc97-4b8d-88d1-b53af6604e9c,2023-01-03 07:23:43.000,2023-01-03 16:32:55.000,NO,2023-01-03 07:23:43.000,2023-01-03 16:32:55.000
49d63030-3cba-4ede-8b7c-ba5389aaf5b0,958f55be-2787-4b4a-94fd-f9b3571f1604,??a bé,duabe,STORE,01,Hà N?i,Thành ph?,,,,,,,5544554455,,https://static.cvgbuilding.com/store/931acb56-be62-4298-baa1-e2c77703ef7b/d7a8ee0e-0b6d-4a02-a3e4-46b9cc9dc612.jpg,d7a8ee0e-0b6d-4a02-a3e4-46b9cc9dc612,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,43c994c0-4f7b-4e59-ba71-d1da1ba51234,PQT,0912420451,752f6c67-01ee-4ae6-8ee0-ea90c3417ad2,2022-12-26 10:28:20.000,2022-12-26 10:28:20.000,NO,2022-12-26 10:28:20.000,2023-01-03 06:57:03.000
4a5f94fb-d7e4-439b-8fcf-0dc6a40f2486,958f55be-2787-4b4a-94fd-f9b3571f1604,galaxy new,galaxy new,STORE,31,H?i Phòng,Thành ph?,,,,,royal-city-smart,,123,,https://static.cvgbuilding.com/store/17b4fbb0-e124-4ce5-97e6-18d9e0917800/85e570c6-344f-4916-9654-1635d5abe465.png,85e570c6-344f-4916-9654-1635d5abe465,,,,,,,,,YES,1eb515eb-bdf5-4166-bd76-f268c257583c,Nguy?n H?u,0399985562,61dd1682-e386-45b7-97fb-dd4fb36aa136,2023-01-03 07:51:34.000,2023-01-09 06:54:59.000,NO,2023-01-03 07:51:34.000,2023-01-09 06:54:59.000
4c83468c-a125-43fd-b70b-4b8d004a6283,958f55be-2787-4b4a-94fd-f9b3571f1604,ádasdasda123123123,ád,STORE,31,H?i Phòng,Thành ph?,,,,,https://vatlieuxaydungcvghanoi.com/cua-hang/123asdasd,,123,,https://static.cvgbuilding.com/store/8bbd5aab-3dad-45a3-b5a2-1807e09b5813/359afea7-d062-4852-9bab-758f8e474d20.jpg,359afea7-d062-4852-9bab-758f8e474d20,,,,,,,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,191a369c-f05d-48ca-8160-5fcbec6687df,2023-01-06 10:27:54.000,2023-01-06 10:27:54.000,NO,2023-01-06 10:27:54.000,2023-01-06 10:27:54.000
4c8eb9c5-9f0a-49d3-92d9-657c806cdd18,958f55be-2787-4b4a-94fd-f9b3571f1604,TÊN ?I?M BÁN,TÊN RÚT G?N,STORE,01,Hà N?i,Thành ph?,003,Tây H?,Qu?n,,,DSGFSD@GMAIL.COM,6564654,SDFS,https://static.cvgbuilding.com/store/6f9dbb82-6c7c-4604-be7b-e3cffbfd2793/770c052d-6671-4cec-8369-a3a5aea1a64e.png,770c052d-6671-4cec-8369-a3a5aea1a64e,https://static.cvgbuilding.com/store/6fe45c64-7482-4b5f-8576-ac22e0efa3e2/25da40d0-1d0e-4f56-887c-6ee4c7c0ec69.png,25da40d0-1d0e-4f56-887c-6ee4c7c0ec69,,,,https://vatlieuxaydungcvghanoi.com,,,YES,07142ca4-c6a9-482b-83b9-43d07b41aafd,ABCDXYZ,0323223222,00ad9c0e-e959-4f6e-bd95-80fa9e1ccf7e,2022-11-21 09:51:20.000,2022-11-21 09:51:20.000,NO,2022-11-21 09:51:20.000,2023-01-03 06:57:03.000
4d109bee-2f35-43fc-813e-118479016d0c,958f55be-2787-4b4a-94fd-f9b3571f1604,ntl,ntl,STORE,01,Hà N?i,Thành ph?,,,,,,,7777777777,,https://static.cvgbuilding.com/store/c403747c-0381-4ccf-9b58-a8320bb9a68b/6650fe47-e767-4cc5-8f62-a70cb662f6fe.png,6650fe47-e767-4cc5-8f62-a70cb662f6fe,,,,,,,,,YES,35af6ce3-d02a-4974-bb16-f4a04a98fe0a,Chín Chín,0999999999,8d37d007-89d2-4b90-8896-3f2257995bb2,2023-01-08 08:20:13.000,2023-02-03 08:07:39.000,NO,2023-01-08 08:20:13.000,2023-02-03 08:07:39.000
4dfec65f-3c95-4723-b330-30650a6a474a,958f55be-2787-4b4a-94fd-f9b3571f1604,test l?n 4,test l?n 4,STORE,01,Hà N?i,Thành ph?,,,,,tesst4,,1234,,https://static.cvgbuilding.com/store/c489c458-bd47-4993-8b1b-a13645d5280f/f4c801f7-2d24-4e28-a632-7606e9fc3f2a.jpg,f4c801f7-2d24-4e28-a632-7606e9fc3f2a,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,6b1a5625-bb7d-475b-afe3-955c7251e382,2023-01-06 03:30:09.000,2023-01-06 04:32:26.000,NO,2023-01-06 03:30:09.000,2023-01-06 09:40:21.000
50594769-acb1-42ae-b4d9-e23050af5d22,958f55be-2787-4b4a-94fd-f9b3571f1604,%?? công ty SM,SM,LOCAL,70,Bình Ph??c,T?nh,,,,,,,0968666,,,,,,,,,,,,YES,e29b547c-6122-4856-874d-e8e9081ea845,Lê Minh Khôi,0969696963,,2022-11-24 03:17:38.000,2022-12-16 12:55:52.000,NO,2022-11-24 03:17:38.000,2023-01-04 10:46:04.000
518c2194-91f4-436b-8997-0ffc9d27fb60,958f55be-2787-4b4a-94fd-f9b3571f1604,cua hang hang,21e21d,STORE,01,Hà N?i,Thành ph?,,,,,https://ADG12tesst/,,1111111111,,https://static.cvgbuilding.com/store/ac4854c5-fdae-40b4-849d-fe755d7aeff0/e45bab3b-8612-4e9a-8569-63e91a2aaf29.png,e45bab3b-8612-4e9a-8569-63e91a2aaf29,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,99a40965-528d-47b4-a78d-6d460ad34cb2,Nguy?n H?u C??ng,0399985563,15dc644b-0c71-4cb1-af7b-b101e2c24638,2022-12-22 09:16:21.000,2022-12-22 09:25:02.000,NO,2022-12-22 09:16:21.000,2023-01-03 06:57:03.000
53e4f3f2-632b-47a3-af60-153b3ee06be9,958f55be-2787-4b4a-94fd-f9b3571f1604,qwertuiop1212,rrrrrrrrrrrrrrr,STORE,01,Hà N?i,Thành ph?,,,,,,,7777777777,,https://static.cvgbuilding.com/store/c403747c-0381-4ccf-9b58-a8320bb9a68b/6650fe47-e767-4cc5-8f62-a70cb662f6fe.png,6650fe47-e767-4cc5-8f62-a70cb662f6fe,,,,,,,,,YES,1eb515eb-bdf5-4166-bd76-f268c257583c,Nguy?n H?u,0399985562,8d37d007-89d2-4b90-8896-3f2257995bb2,2023-01-08 04:00:52.000,2023-01-09 07:36:20.000,NO,2023-01-08 04:00:52.000,2023-01-09 07:36:20.000
54565e34-c08c-401f-b75b-c7f4607d5d38,958f55be-2787-4b4a-94fd-f9b3571f1604,?i?m 2,13,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,,?i?m 2,a@rikkeisoft.com,0972707945,?i?m 2,https://static.cvgbuilding.com/store/7260575a-0bc8-42de-aa9a-f210d144b6a6/0ee0a167-6e54-41db-91a8-937115d511cb.png,0ee0a167-6e54-41db-91a8-937115d511cb,https://static.cvgbuilding.com/store/aeafd445-0ba7-4c07-a31c-fdfaf915c3f8/337d43c5-c622-4682-920f-8459b09c7896.png,337d43c5-c622-4682-920f-8459b09c7896,,,,https://vatlieuxaydungcvghanoi.com,,,YES,22dbe10b-7645-46d5-9c5c-fe9cdeb558f7,Lê Th? L?,0972707945,93ae1500-5b68-4d0b-8114-98c97a20e832,2022-11-21 08:09:23.000,2022-11-21 10:42:47.000,NO,2022-11-21 08:09:23.000,2023-01-03 06:57:03.000
5556f551-30c6-4667-b779-9bba49aa990e,958f55be-2787-4b4a-94fd-f9b3571f1604,hdhdfhd,gjgfhd,STORE,48,?à N?ng,Thành ph?,490,Liên Chi?u,Qu?n,,,,3665652625,dfhfhfd,https://static.cvgbuilding.com/store/5c74af40-5aa4-43f1-89c0-4042abf02cb4/9f74223c-ee08-4f6a-87ee-67126edcd7f9.jpg,9f74223c-ee08-4f6a-87ee-67126edcd7f9,,,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,ceff4b88-2daa-4046-8e5b-34102d75028c,2023-01-09 08:14:40.000,2023-01-09 08:14:40.000,NO,2023-01-09 08:14:40.000,2023-01-09 08:14:40.000
55f28776-ba5f-4be4-aef5-4c406ef7a288,958f55be-2787-4b4a-94fd-f9b3571f1604,test,test,STORE,31,H?i Phòng,Thành ph?,,,,,,,123,,https://static.cvgbuilding.com/store/f10e1bbe-8a07-4498-88cc-de4dd6cb2edb/ca74b535-46e0-4b6a-bb30-b9b6f42eb11a.png,ca74b535-46e0-4b6a-bb30-b9b6f42eb11a,,,,,,,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,e14a70dd-c245-4bbb-a32f-1556d3b17593,2022-12-19 08:58:10.000,2022-12-19 08:58:10.000,NO,2022-12-19 08:58:10.000,2022-12-19 08:58:10.000
56b5bc5c-a68f-4560-85a7-07c4202a8d46,958f55be-2787-4b4a-94fd-f9b3571f1604,galaxy L?ng S?n,sfsf,STORE,20,L?ng S?n,T?nh,182,V?n Lãng,Huy?n,6456,,,5335453453,,https://static.cvgbuilding.com/store/85a928d6-b7ab-468d-971f-06797e21db4f/f80d7d83-2dea-4c40-855f-41fca014ef8d.jpg,f80d7d83-2dea-4c40-855f-41fca014ef8d,https://static.cvgbuilding.com/store/34a5198f-e667-4cd1-95a6-0f09e2f2777e/3b3e595f-c057-4b76-8750-9f3ef5d7f8c9.jpg,3b3e595f-c057-4b76-8750-9f3ef5d7f8c9,,,,,,,YES,0b8c40d4-b1dd-416c-9ef3-baab460039b7,PhongNV,0968805928,a5ee768d-81e0-47c8-bda5-45a8a6975f6b,2023-01-13 08:39:59.000,2023-01-16 02:04:49.000,NO,2023-01-13 08:39:59.000,2023-01-16 02:04:49.000
59485c21-a6f8-4299-b7f8-c10cb7618d39,958f55be-2787-4b4a-94fd-f9b3571f1604,acbd,acbd,STORE,01,Hà N?i,Thành ph?,,,,,https://diaphuong.rk-cvgbuildinggroup.com/,,11,,https://static.cvgbuilding.com/store/b32f3804-4599-4090-b577-64aec7d439ac/851b47b2-ba81-46ed-89c8-676abb76fc5e.png,851b47b2-ba81-46ed-89c8-676abb76fc5e,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,7e614c3e-9caf-4ad8-879f-fe2e2ac45f92,2022-12-23 07:41:05.000,2022-12-23 07:41:25.000,NO,2022-12-23 07:41:05.000,2023-01-03 06:57:03.000
59bb15b7-f24b-44e1-aad2-3aa20823021f,958f55be-2787-4b4a-94fd-f9b3571f1604,cbbsdg,dfghdsgs,STORE,31,H?i Phòng,Thành ph?,,,,,,,0265456,,https://static.cvgbuilding.com/store/c070f23b-0dc9-4803-b68f-cee78921e38d/c4e8a103-20c9-45bd-8946-aa41ac9a7447.jpg,c4e8a103-20c9-45bd-8946-aa41ac9a7447,,,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,4de0d181-2c22-415e-b08a-ce298aee1b62,2023-01-09 08:21:46.000,2023-01-09 08:21:46.000,NO,2023-01-09 08:21:46.000,2023-01-09 08:21:46.000
5ac34f62-7687-4618-bc92-16082063c0b1,958f55be-2787-4b4a-94fd-f9b3571f1604,CVG Building Galaxy ??a ph??ng case 1 edit,1 case edit,STORE,48,?à N?ng,Thành ph?,,,,,https://diaphuong.rk-cvgbuildinggroup.com/case1-dia-phuong-edit,,19008555,,https://static.cvgbuilding.com/store/09722a43-48c3-42bd-b38f-d14cdc61b30b/c5425cbd-5b96-4538-829c-f837eacbb387.jpg,c5425cbd-5b96-4538-829c-f837eacbb387,,,,,,,,,YES,a8268943-c8e3-4cac-8584-a59f967ce065,Nguy?n Th? Thu Huy?n,0986562698,28181f64-cd77-4939-b7e2-516cd5e22f60,2022-12-23 10:23:23.000,2022-12-23 10:44:06.000,NO,2022-12-23 10:23:23.000,2022-12-23 10:44:06.000
5b34237b-7eb9-4c86-8f1c-0d92707bab45,958f55be-2787-4b4a-94fd-f9b3571f1604,?i?m bán s? 1,DBS1,STORE,01,Hà N?i,Thành ph?,,,,,http://kenh14.com,,0985656555,,https://static.cvgbuilding.com/store/b287f29b-67ba-4b23-be12-9ff8da46cd3e/74656209-13d0-4b01-a1e8-0593842ac228.jpg,74656209-13d0-4b01-a1e8-0593842ac228,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,7ca1baa2-64ce-4d6d-b056-f78aec01bc61,Nguy?n Minh A,0969696966,ceda6049-5f34-490b-9e23-aa6d9fd2f59c,2022-11-22 08:03:04.000,2022-11-22 08:07:54.000,NO,2022-11-22 08:03:04.000,2023-01-03 06:57:03.000
5c6b96a2-4d31-4c6b-8337-fd7792608861,958f55be-2787-4b4a-94fd-f9b3571f1604,Công ty test m?i,Test,LOCAL,93,H?u Giang,T?nh,930,V? Thanh,Thành ph?,Test,,,0345678912,GDSDG3424,,,,,,,,,,,YES,efbede45-cb59-47a6-b96b-7ba13139baf3,Ut Nguyen,0377839862,,2023-01-09 10:04:36.000,2023-01-09 10:17:34.000,NO,2023-01-09 10:04:36.000,2023-01-09 10:17:34.000
5f5b3fae-f5ef-44d8-b38e-599bda05df51,958f55be-2787-4b4a-94fd-f9b3571f1604,Công ty VLXD H?i Phòng,VLXD HP,LOCAL,31,H?i Phòng,Thành ph?,303,H?ng Bàng,Qu?n,H?ng Bàng,acb.com,,13265612,VLXD HP,,,,,,,,,,,NO,2ebe3678-f0ee-46bb-8f63-62ff630bb0a1,Thunt,0349210893,,2022-11-21 07:51:35.000,2023-03-16 07:53:36.000,NO,2022-11-21 07:51:35.000,2023-03-16 07:53:36.000
5fc80e19-2c14-4ae3-a520-2b6ace3a8a05,958f55be-2787-4b4a-94fd-f9b3571f1604,?i?m 4,?i?m 3,LOCAL,77,Bà R?a - V?ng Tàu,T?nh,,,,Test,,,0359854545,6546132,,,,,,,,,,,NO,efbede45-cb59-47a6-b96b-7ba13139baf3,Ut Nguyen,0377839862,,2022-11-21 08:16:31.000,2022-11-24 02:31:49.000,NO,2022-11-21 08:16:31.000,2023-01-04 10:46:04.000
600e3592-5490-484e-bd58-26aa00e6d2a9,958f55be-2787-4b4a-94fd-f9b3571f1604,r?ty,r?ye,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,,,,3256496,yye,https://static.cvgbuilding.com/store/f5aeb15f-b5da-4664-b9f9-c9dfcd6d067d/b5d7e19a-a242-4ea6-8e8e-6d8fd404942e.jpg,b5d7e19a-a242-4ea6-8e8e-6d8fd404942e,,,,,,,,,YES,4d83ff29-7585-4bb9-9130-c548fb96a9c3,H? H?ng Nhung,0387210480,acc1f0b2-2832-4b39-afe9-0c133d1e6e94,2023-01-09 07:42:00.000,2023-01-09 07:42:00.000,NO,2023-01-09 07:42:00.000,2023-01-09 07:42:00.000
601d0c86-cfbd-4bc4-b089-953fe2e57483,958f55be-2787-4b4a-94fd-f9b3571f1604,tên ?i?m bán nhé123,tên ?i?m bán nhé123123,STORE,01,Hà N?i,Thành ph?,,,,,,,0326563221,,https://static.cvgbuilding.com/store/b9aeb452-a97a-45ef-9f2e-83f35e851395/15b6fb67-718f-4067-b088-9458defede74.png,15b6fb67-718f-4067-b088-9458defede74,,,,,,https://vatlieuxaydungcvghanoi.com,,,NO,2af5b123-ebed-40d1-a279-839f9ebc8b9e,Nguy?n Khôi,0962462692,d7fdf1f0-b038-4ace-9cee-8dc7d6fbfe9d,2022-11-22 07:52:57.000,2022-11-24 02:48:14.000,NO,2022-11-22 07:52:57.000,2023-01-03 06:57:03.000
616ce733-1f2d-4b90-82bb-5cb3fcd9febd,958f55be-2787-4b4a-94fd-f9b3571f1604,?i?m bán Túy D?nh,Tuydinh,STORE,34,Thái Bình,T?nh,338,Qu?nh Ph?,Huy?n,An Ninh,,,0285123456,132456,https://static.cvgbuilding.com/store/b737de3d-5a64-4a2c-988a-924eda13ba5d/66eddb65-b118-4b49-bf22-c3d756558c66.jpg,66eddb65-b118-4b49-bf22-c3d756558c66,,,,,,,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,dd594d39-e65d-4fe3-bd70-06ac72d94612,2022-11-22 04:28:36.000,2022-11-22 07:56:52.000,NO,2022-11-22 04:28:36.000,2022-11-24 02:36:52.000
6285faab-2d69-429b-b892-30c91f480665,958f55be-2787-4b4a-94fd-f9b3571f1604,check website,website,STORE,01,Hà N?i,Thành ph?,,,,,https://vatlieuxaydungcvghanoi.com/cua-hang/cccccccccccnjdkfssssssssssss-cccccccccccnjdkfssssssssssss-cccccccccccnjdkfssssssssssss,,12525,,https://static.cvgbuilding.com/store/d79a3d2b-3b80-43e7-90e1-d156189f3bc0/0cc6b3db-91ee-4396-b74a-2149799f039c.png,0cc6b3db-91ee-4396-b74a-2149799f039c,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,a8268943-c8e3-4cac-8584-a59f967ce065,Nguy?n Th? Thu Huy?n,0986562698,a74bb6c5-c583-4161-a662-7d45c57d19da,2023-01-05 02:17:00.000,2023-01-09 06:55:25.000,NO,2023-01-05 02:17:00.000,2023-01-09 06:55:25.000
62972c7e-970f-48a9-8d38-7f190575e750,958f55be-2787-4b4a-94fd-f9b3571f1604,check CVG Building Galaxy case 2 thành công edit,aaa,STORE,01,Hà N?i,Thành ph?,001,Ba ?ình,Qu?n,s? 12,https://diaphuong.rk-cvgbuildinggroup.com/case2cvgbuilding-edit,case2edit@gamil.com,0985656362,DN0000018,https://static.cvgbuilding.com/store/5f94c5aa-1c0d-4aed-81d1-bf978f6c8f8c/47fc58a3-afd5-4082-911c-0c52e5a738dd.png,47fc58a3-afd5-4082-911c-0c52e5a738dd,https://static.cvgbuilding.com/store/cdabf919-555d-4fca-87cb-72aa544821aa/c4815e05-c26e-4bfd-954b-d2d31c6a891c.png,c4815e05-c26e-4bfd-954b-d2d31c6a891c,https://static.cvgbuilding.com/store/a6f69954-a617-46d2-9c95-068014902582/b39e11f0-d52b-40bc-91f8-498c3ede733b.png,b39e11f0-d52b-40bc-91f8-498c3ede733b,google.com,https://vatlieuxaydungcvghanoi.com,,,YES,41c5323d-b99c-4455-83e8-32202df20b5f,Huy?n 2,0345375625,1bf00063-3297-4327-a639-f6a9fb5bc982,2022-12-23 08:49:22.000,2022-12-23 09:54:03.000,NO,2022-12-23 08:49:22.000,2023-01-03 06:57:03.000
62f27420-298f-490f-8366-9e0593079f9e,958f55be-2787-4b4a-94fd-f9b3571f1604,Công              ty               456 - Công ty trách nhi?m h?u h?n hàng ??u tr,Công           ty          456 - Công ty trác         h nhi?m h?u h?n hàng ??u t,LOCAL,56,Khánh Hòa,T?nh,568,Nha Trang,Thành ph?,V?nh            Bi?    n Ca          m Ranh xanh ng?t m?t màu xanh xanh thu?c ??a ph?n thành ph? Nha,123    12312         123123     123123     3,aggggggggggggggggggggkkkkkkkkkkkkkkkkkkkkkkkkjdfjgkdfgksdjgksdjf@gmail.comkgjadfggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggfajdkfgjsdfdfdfdfdfdfdh,0245636533,11      556677889910,,,,,,,,,,,YES,bf811462-1056-41dd-acfd-8d1055a12f55,Dung,0369063416,,2023-01-11 02:02:48.000,2023-01-30 02:02:23.000,NO,2023-01-11 02:02:48.000,2023-01-30 02:02:23.000
63a7296d-5820-4532-b9f8-e1315c611d1d,958f55be-2787-4b4a-94fd-f9b3571f1604,abcd,abcd,STORE,01,Hà N?i,Thành ph?,,,,,xxx/testslugggggg,,0364123654,,https://static.cvgbuilding.com/store/24d892f7-b002-47e3-9713-928dc533cfd5/5e311831-7400-4856-b01d-fd3f7d291571.jpg,5e311831-7400-4856-b01d-fd3f7d291571,,,,,,https://vatlieuxaydungcvghanoi.com,,,NO,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,,2023-01-03 08:18:00.000,2023-01-04 02:02:12.000,NO,2023-01-03 08:18:00.000,2023-01-06 09:40:21.000
642c5c2f-ab78-4437-a25f-174179781420,958f55be-2787-4b4a-94fd-f9b3571f1604,up2 anh,up2 anh,STORE,01,Hà N?i,Thành ph?,,,,,xxx/,,12,,https://static.cvgbuilding.com/store/f134644d-f0f9-4e2a-a1ed-dfb636f9d782/e374e894-3c93-4363-bcba-ae0d1f191de0.png,e374e894-3c93-4363-bcba-ae0d1f191de0,https://static.cvgbuilding.com/store/130c0062-a963-4628-8b47-bc5777d94cf3/a0f195f5-4e04-462f-b8be-33452d44060f.png,a0f195f5-4e04-462f-b8be-33452d44060f,,,,https://vatlieuxaydungcvghanoi.com,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,a440d78b-8b59-4a49-994e-b5895a294cb0,2022-12-26 03:14:21.000,2022-12-26 03:19:54.000,NO,2022-12-26 03:14:21.000,2023-01-03 06:57:03.000
652fab7b-8b0e-4496-aba2-79ee93f6d867,958f55be-2787-4b4a-94fd-f9b3571f1604,?i?m bán s?  - công ty ADL12- VLXD Hà N?i - t?p ?oàn CVG building - 11111111111111111111111111111111,s8,STORE,01,Hà N?i,Thành ph?,,,,S? 1 - Tòa A - ???ng Nguy?n Tri Ph??ng - qu?n Long Xuyên - t?nh An Giang 123121212121212121212111111,https://admin.cvgbuildinggroup.com/adg1/sale-manager,tamkem@gmail.com,0989898989,DN08,https://static.cvgbuilding.com/store/9b70b9c2-726c-4726-b56f-3f9b16c42a97/8cf4718b-523e-4797-88e3-36db29d23efc.jpg,8cf4718b-523e-4797-88e3-36db29d23efc,https://static.cvgbuilding.com/store/5892d878-8015-4b56-9f32-841fc4925e73/ea1a15aa-55e6-48d4-8d22-53e9e4edc5ed.jpg,ea1a15aa-55e6-48d4-8d22-53e9e4edc5ed,https://static.cvgbuilding.com/store/e7a8e4ec-f885-4b95-b9d1-64b0fe590efb/f503f266-502f-463b-875f-6d54c5ee054e.jpg,f503f266-502f-463b-875f-6d54c5ee054e,https://admin.cvgbuildinggroup.com/adl1/1ce7880c-b30e-4327-b926-17a9d372d1cd/sale-manager/652fab7b-8b0e-4496-aba2-79ee93f6d867,https://vatlieuxaydungcvghanoi.com,,,YES,69a62e44-ea38-47b2-a50d-4bc3b62a8c6a,Nguy?n V?n B,0986565656,0cfd847a-85d5-471b-afcd-bd538be101f8,2022-11-25 02:02:57.000,2022-12-23 07:29:11.000,NO,2022-11-25 02:02:57.000,2023-01-03 06:57:03.000
65d7934f-8d48-4a78-84f6-37f226949e5f,958f55be-2787-4b4a-94fd-f9b3571f1604,45t345545,434r,LOCAL,87,??ng Tháp,T?nh,,,,,tt,,45345545,435345435,,,,,,,,,,,YES,05f24b58-33df-4625-9344-81854d485474,ggg,0358064551,,2022-12-16 13:05:20.000,2022-12-26 10:34:32.000,NO,2022-12-16 13:05:20.000,2023-01-04 10:46:04.000
67cf9425-8ded-446d-a6cc-19960489d72f,958f55be-2787-4b4a-94fd-f9b3571f1604,Galaxy-  VLXD Qu?ng Ninh,Test,STORE,22,Qu?ng Ninh,T?nh,193,H? Long,Thành ph?,?ông anh129,,yenhk9@gmail.com,0312212121,,https://static.cvgbuilding.com/store/f91250ac-7ff2-4c5f-ac65-bcd9be3a3bfa/15a305ec-6c6f-49cc-abbf-7dba366fb3d4.jpg,15a305ec-6c6f-49cc-abbf-7dba366fb3d4,https://static.cvgbuilding.com/store/b7c416df-351b-43ad-976b-f438c0a4ddc2/506c60a5-3306-4846-b760-6e60d3add2eb.jpg,506c60a5-3306-4846-b760-6e60d3add2eb,,,129,https://vatlieuxaydungcvghanoi.com,,,YES,ddc7fe68-4e26-4ec9-84b5-e4a0df8c1609,Linh,0368352835,1107495f-407f-4c01-ba53-1cbb7d48d8e0,2023-01-04 02:17:38.000,2023-01-18 07:57:28.000,NO,2023-01-04 02:17:38.000,2023-01-18 07:57:28.000
6a8ae62a-45b7-425c-8d5e-495723cf4374,958f55be-2787-4b4a-94fd-f9b3571f1604,ncncnc,ncncnc,STORE,01,Hà N?i,Thành ph?,,,,,https://diaphuong.rk-cvgbuildinggroup.com/ncncncncncncncncncncncnc,,33333,,https://static.cvgbuilding.com/store/1273544d-69fc-4074-a0c8-766463af5296/28026afd-3d26-4f2d-86ab-a0d9ae5a75a4.png,28026afd-3d26-4f2d-86ab-a0d9ae5a75a4,,,,,,https://vatlieuxaydungcvghanoi.com,,,YES,759e1321-0c5c-49b0-a124-33776027d93d,Hainc,0342175240,8de7cdef-1d02-48c2-a2a3-764436aae652,2022-12-23 07:22:41.000,2022-12-23 07:40:34.000,NO,2022-12-23 07:22:41.000,2023-01-03 06:57:03.000
6a9fa010-8793-4cf2-bbef-2ab37d19d7d5,958f55be-2787-4b4a-94fd-f9b3571f1604,?i?m bán Ngôi nhà tr?ng,C?H,STORE,01,Hà N?i,Thành ph?,,,,,,,19001820,123,https://static.cvgbuilding.com/store/0777856e-671a-4279-b422-b456202ade33/9d06f528-169e-45d9-9ac7-fc56d155e66a.png,9d06f528-169e-45d9-9ac7-fc56d155e66a,https://static.cvgbuilding.com/store/74ef0a69-0b2a-4eab-b338-2e23a5596a8f/8215fbda-5c5c-4a95-a7ee-820d1e3cb6cb.png,8215fbda-5c5c-4a95-a7ee-820d1e3cb6cb,,,,https://vatlieuxaydungcvghanoi.com,,,YES,74025c66-c4b6-4bec-982a-7b0aeaf38a4c,Ronaldo,0700000123,56697789-9912-4ca8-8f88-ebe6228b5d3e,2022-11-25 01:44:41.000,2022-12-15 02:56:40.000,NO,2022-11-25 01:44:41.000,2023-01-03 06:57:03.000
